κ,h,K_gain,shock,variable,period,value
0.2,0.3,0.6,ε_att,i,7,-6.245570091560866
0.2,0.3,0.6,ε_att,i,8,-4.967615110326006
0.2,0.3,0.6,ε_att,i,9,-3.9730948365931362
0.2,0.3,0.6,ε_att,i,10,-3.1841677551315546
0.2,0.3,0.6,ε_att,i,11,-2.5516914806951436
0.2,0.3,0.6,ε_att,i,12,-2.0432654459490105
0.2,0.3,0.6,ε_att,i,13,-1.6350461800777742
0.2,0.3,0.6,ε_att,i,14,-1.3079355881790595
0.2,0.3,0.6,ε_att,i,15,-1.046182309004245
0.2,0.3,0.6,ε_att,π,0,-1.2133151841325307
0.2,0.3,0.6,ε_att,π,1,-1.4011560133031884
0.2,0.3,0.6,ε_att,π,2,-1.1724527772531959
0.2,0.3,0.6,ε_att,π,3,-0.8870826713115519
0.2,0.3,0.6,ε_att,π,4,-0.6648278045059806
0.2,0.3,0.6,ε_att,π,5,-0.5119764605855807
0.2,0.3,0.6,ε_att,π,6,-0.40555367108625767
0.2,0.3,0.6,ε_att,π,7,-0.32607181393869555
0.2,0.3,0.6,ε_att,π,8,-0.2629795698004412
0.2,0.3,0.6,ε_att,π,9,-0.21158313822114544
0.2,0.3,0.6,ε_att,π,10,-0.16967787229078027
0.2,0.3,0.6,ε_att,π,11,-0.1357811762135197
0.2,0.3,0.6,ε_att,π,12,-0.10856496243890804
0.2,0.3,0.6,ε_att,π,13,-0.08680097942649029
0.2,0.3,0.6,ε_att,π,14,-0.06941738697786086
0.2,0.3,0.6,ε_att,π,15,-0.05552825629907064
0.2,0.3,0.6,ε_att,ygap,0,-0.3568242032675394
0.2,0.3,0.6,ε_att,ygap,1,-0.27369765747603503
0.2,0.3,0.6,ε_att,ygap,2,-0.14550756751128557
0.2,0.3,0.6,ε_att,ygap,3,-0.06838016598934075
0.2,0.3,0.6,ε_att,ygap,4,-0.03638757199075258
0.2,0.3,0.6,ε_att,ygap,5,-0.026331749119613324
0.2,0.3,0.6,ε_att,ygap,6,-0.022996164031652406
0.2,0.3,0.6,ε_att,ygap,7,-0.020360160696307916
0.2,0.3,0.6,ε_att,ygap,8,-0.01726692562155333
0.2,0.3,0.6,ε_att,ygap,9,-0.014085211682708505
0.2,0.3,0.6,ε_att,ygap,10,-0.011248733706320442
0.2,0.3,0.6,ε_att,ygap,11,-0.008925258761958921
0.2,0.3,0.6,ε_att,ygap,12,-0.0070911882167075556
0.2,0.3,0.6,ε_att,ygap,13,-0.005653653775139398
0.2,0.3,0.6,ε_att,ygap,14,-0.004519673982087712
0.2,0.3,0.6,ε_att,ygap,15,-0.003617584309088255
0.2,0.3,0.7,ε_rn,i,0,18.04029810980308
0.2,0.3,0.7,ε_rn,i,1,29.62213857299839
0.2,0.3,0.7,ε_rn,i,2,31.138106970961044
0.2,0.3,0.7,ε_rn,i,3,27.070694218985057
0.2,0.3,0.7,ε_rn,i,4,21.629755736120618
0.2,0.3,0.7,ε_rn,i,5,16.826282041838393
0.2,0.3,0.7,ε_rn,i,6,13.124751513778103
0.2,0.3,0.7,ε_rn,i,7,10.360302080398299
0.2,0.3,0.7,ε_rn,i,8,8.259616521900593
0.2,0.3,0.7,ε_rn,i,9,6.616701677157108
0.2,0.3,0.7,ε_rn,i,10,5.305822415030131
0.2,0.3,0.7,ε_rn,i,11,4.251638651505193
0.2,0.3,0.7,ε_rn,i,12,3.403655170153091
0.2,0.3,0.7,ε_rn,i,13,2.723120097290644
0.2,0.3,0.7,ε_rn,i,14,2.178139934419172
0.2,0.3,0.7,ε_rn,i,15,1.742216274508044
0.2,0.3,0.7,ε_rn,π,0,1.1335268972947774
0.2,0.3,0.7,ε_rn,π,1,1.1033137406504587
0.2,0.3,0.7,ε_rn,π,2,0.7216323667602611
0.2,0.3,0.7,ε_rn,π,3,0.4041154999823805
0.2,0.3,0.7,ε_rn,π,4,0.22908411307093524
0.2,0.3,0.7,ε_rn,π,5,0.15133291062081797
0.2,0.3,0.7,ε_rn,π,6,0.11781381652824116
0.2,0.3,0.7,ε_rn,π,7,0.09856974361754581
0.2,0.3,0.7,ε_rn,π,8,0.08259177605100797
0.2,0.3,0.7,ε_rn,π,9,0.06781607610055712
0.2,0.3,0.7,ε_rn,π,10,0.0547033216928235
0.2,0.3,0.7,ε_rn,π,11,0.043714646855603265
0.2,0.3,0.7,ε_rn,π,12,0.03484190320431692
0.2,0.3,0.7,ε_rn,π,13,0.027790946447539006
0.2,0.3,0.7,ε_rn,π,14,0.022201253514019727
0.2,0.3,0.7,ε_rn,π,15,0.017755975534921486
0.2,0.3,0.7,ε_rn,ygap,0,0.5036305252606501
0.2,0.3,0.7,ε_rn,ygap,1,0.3079218649936364
0.2,0.3,0.7,ε_rn,ygap,2,0.10627857274147531
0.2,0.3,0.7,ε_rn,ygap,3,0.01383212136563764
0.2,0.3,0.7,ε_rn,ygap,4,-0.007856674301631894
0.2,0.3,0.7,ε_rn,ygap,5,-0.004126282207611549
0.2,0.3,0.7,ε_rn,ygap,6,0.0024089918210211275
0.2,0.3,0.7,ε_rn,ygap,7,0.005592809492987088
0.2,0.3,0.7,ε_rn,ygap,8,0.005896252548438551
0.2,0.3,0.7,ε_rn,ygap,9,0.004960583000780661
0.2,0.3,0.7,ε_rn,ygap,10,0.0038427487403389386
0.2,0.3,0.7,ε_rn,ygap,11,0.002933321095686794
0.2,0.3,0.7,ε_rn,ygap,12,0.0022728134444720558
0.2,0.3,0.7,ε_rn,ygap,13,0.0017953782257799642
0.2,0.3,0.7,ε_rn,ygap,14,0.0014356061873894031
0.2,0.3,0.7,ε_rn,ygap,15,0.0011528281671039846
0.2,0.3,0.7,ε_ν,i,0,-0.05258139085442138
0.2,0.3,0.7,ε_ν,i,1,-0.760605605930495
0.2,0.3,0.7,ε_ν,i,2,-1.1328892370754262
0.2,0.3,0.7,ε_ν,i,3,-1.0499094508926847
0.2,0.3,0.7,ε_ν,i,4,-0.7616605610608127
0.2,0.3,0.7,ε_ν,i,5,-0.47549859489424307
0.2,0.3,0.7,ε_ν,i,6,-0.2714022529978539
0.2,0.3,0.7,ε_ν,i,7,-0.1492203292370668
0.2,0.3,0.7,ε_ν,i,8,-0.0828100004672004
0.2,0.3,0.7,ε_ν,i,9,-0.04778654756942609
0.2,0.3,0.7,ε_ν,i,10,-0.02874308198207873
0.2,0.3,0.7,ε_ν,i,11,-0.017699837558475186
0.2,0.3,0.7,ε_ν,i,12,-0.010929295713800354
0.2,0.3,0.7,ε_ν,i,13,-0.006682501277604913
0.2,0.3,0.7,ε_ν,i,14,-0.004033262463064711
0.2,0.3,0.7,ε_ν,i,15,-0.00241050825268046
0.2,0.3,0.7,ε_ν,π,0,-0.21356347912516271
0.2,0.3,0.7,ε_ν,π,1,-0.2304590651019161
0.2,0.3,0.7,ε_ν,π,2,-0.16877740282100348
0.2,0.3,0.7,ε_ν,π,3,-0.10254794831596732
0.2,0.3,0.7,ε_ν,π,4,-0.0564216341610889
0.2,0.3,0.7,ε_ν,π,5,-0.030085512340270806
0.2,0.3,0.7,ε_ν,π,6,-0.016491912353258982
0.2,0.3,0.7,ε_ν,π,7,-0.00959495908676556
0.2,0.3,0.7,ε_ν,π,8,-0.0058776018501633205
0.2,0.3,0.7,ε_ν,π,9,-0.003677728595711283
0.2,0.3,0.7,ε_ν,π,10,-0.0022895071291821186
0.2,0.3,0.7,ε_ν,π,11,-0.0014010305576909478
0.2,0.3,0.7,ε_ν,π,12,-0.0008426423456643628
0.2,0.3,0.7,ε_ν,π,13,-0.0005012657143879556
0.2,0.3,0.7,ε_ν,π,14,-0.0002972532501876332
0.2,0.3,0.7,ε_ν,π,15,-0.00017676473673598663
0.2,0.3,0.7,ε_ν,ygap,0,-0.07618973816155628
0.2,0.3,0.7,ε_ν,ygap,1,-0.059084392953168786
0.2,0.3,0.7,ε_ν,ygap,2,-0.02974098313849041
0.2,0.3,0.7,ε_ν,ygap,3,-0.010922293898320605
0.2,0.3,0.7,ε_ν,ygap,4,-0.002752267304327897
0.2,0.3,0.7,ε_ν,ygap,5,-0.0003679185940083825
0.2,0.3,0.7,ε_ν,ygap,6,-9.501948335190695e-5
0.2,0.3,0.7,ε_ν,ygap,7,-0.0002338476809559697
0.2,0.3,0.7,ε_ν,ygap,8,-0.0002914581211180754
0.2,0.3,0.7,ε_ν,ygap,9,-0.0002448087521876357
0.2,0.3,0.7,ε_ν,ygap,10,-0.00016465602688761575
0.2,0.3,0.7,ε_ν,ygap,11,-9.663143557624523e-5
0.2,0.3,0.7,ε_ν,ygap,12,-5.266051060089704e-5
0.2,0.3,0.7,ε_ν,ygap,13,-2.825280308700295e-5
0.2,0.3,0.7,ε_ν,ygap,14,-1.5688680993233432e-5
0.2,0.3,0.7,ε_ν,ygap,15,-9.218452677757979e-6
0.2,0.3,0.7,ε_att,i,0,-7.520650539663712
0.2,0.3,0.7,ε_att,i,1,-14.403194689679466
0.2,0.3,0.7,ε_att,i,2,-16.617375873669317
0.2,0.3,0.7,ε_att,i,3,-15.321523988831554
0.2,0.3,0.7,ε_att,i,4,-12.666680310649259
0.2,0.3,0.7,ε_att,i,5,-10.00663252711072
0.2,0.3,0.7,ε_att,i,6,-7.830801264848997
0.2,0.3,0.7,ε_att,i,7,-6.167563133284544
0.2,0.3,0.7,ε_att,i,8,-4.90185383330296
0.2,0.3,0.7,ε_att,i,9,-3.9190856231860756
0.2,0.3,0.7,ε_att,i,10,-3.140380619293217
0.2,0.3,0.7,ε_att,i,11,-2.5164638214792623
0.2,0.3,0.7,ε_att,i,12,-2.0150594145905973
0.2,0.3,0.7,ε_att,i,13,-1.6125158792194154
0.2,0.3,0.7,ε_att,i,14,-1.2899476876281788
0.2,0.3,0.7,ε_att,i,15,-1.0318127353296502
0.2,0.3,0.7,ε_att,π,0,-1.2531197912174519
0.2,0.3,0.7,ε_att,π,1,-1.4409693764337632
0.2,0.3,0.7,ε_att,π,2,-1.1973844440084929
0.2,0.3,0.7,ε_att,π,3,-0.8977051070265162
0.2,0.3,0.7,ε_att,π,4,-0.6663529680390449
0.2,0.3,0.7,ε_att,π,5,-0.5091014080129237
0.2,0.3,0.7,ε_att,π,6,-0.4012229078632875
0.2,0.3,0.7,ε_att,π,7,-0.3217607246989666
0.2,0.3,0.7,ε_att,π,8,-0.25925955565626596
0.2,0.3,0.7,ε_att,π,9,-0.20856682558696465
0.2,0.3,0.7,ε_att,π,10,-0.1672904370830301
0.2,0.3,0.7,ε_att,π,11,-0.13389942148650566
0.2,0.3,0.7,ε_att,π,12,-0.10707510573803873
0.2,0.3,0.7,ε_att,π,13,-0.08561422767137976
0.2,0.3,0.7,ε_att,π,14,-0.0684680641210329
0.2,0.3,0.7,ε_att,π,15,-0.054767511880064894
0.2,0.3,0.7,ε_att,ygap,0,-0.3736240846159407
0.2,0.3,0.7,ε_att,ygap,1,-0.2861862229024604
0.2,0.3,0.7,ε_att,ygap,2,-0.1512349495146863
0.2,0.3,0.7,ε_att,ygap,3,-0.06997280488439904
0.2,0.3,0.7,ε_att,ygap,4,-0.03623306001030088
0.2,0.3,0.7,ε_att,ygap,5,-0.025685152320354676
0.2,0.3,0.7,ε_att,ygap,6,-0.022353198827070535
0.2,0.3,0.7,ε_att,ygap,7,-0.01986109481070914
0.2,0.3,0.7,ε_att,ygap,8,-0.016915983298946002
0.2,0.3,0.7,ε_att,ygap,9,-0.013846232200818981
0.2,0.3,0.7,ε_att,ygap,10,-0.011083079744153148
0.2,0.3,0.7,ε_att,ygap,11,-0.00880439958206743
0.2,0.3,0.7,ε_att,ygap,12,-0.006997898779639779
0.2,0.3,0.7,ε_att,ygap,13,-0.005578874598554216
0.2,0.3,0.7,ε_att,ygap,14,-0.004458867277583709
0.2,0.3,0.7,ε_att,ygap,15,-0.0035681843156784602
0.2,0.3,0.8,ε_rn,i,0,18.65138479963501
0.2,0.3,0.8,ε_rn,i,1,30.11401403779912
0.2,0.3,0.8,ε_rn,i,2,31.31359289248706
0.2,0.3,0.8,ε_rn,i,3,27.072629997137383
0.2,0.3,0.8,ε_rn,i,4,21.59708464783301
0.2,0.3,0.8,ε_rn,i,5,16.810497688550473
0.2,0.3,0.8,ε_rn,i,6,13.125999483411476
0.2,0.3,0.8,ε_rn,i,7,10.367236444942435
0.2,0.3,0.8,ε_rn,i,8,8.265368306976084
0.2,0.3,0.8,ε_rn,i,9,6.619796689090629
0.2,0.3,0.8,ε_rn,i,10,5.307133804163033
0.2,0.3,0.8,ε_rn,i,11,4.252228305711158
0.2,0.3,0.8,ε_rn,i,12,3.4040942480403147
0.2,0.3,0.8,ε_rn,i,13,2.723569631698828
0.2,0.3,0.8,ε_rn,i,14,2.178584000439077
0.2,0.3,0.8,ε_rn,i,15,1.7426112596303747
0.2,0.3,0.8,ε_rn,π,0,1.127141306300544
0.2,0.3,0.8,ε_rn,π,1,1.1009718090018612
0.2,0.3,0.8,ε_rn,π,2,0.7251492896761029
0.2,0.3,0.8,ε_rn,π,3,0.4099798253386064
0.2,0.3,0.8,ε_rn,π,4,0.23395268659148996
0.2,0.3,0.8,ε_rn,π,5,0.15405069200359484
0.2,0.3,0.8,ε_rn,π,6,0.11879898727046559
0.2,0.3,0.8,ε_rn,π,7,0.0986702357148569
0.2,0.3,0.8,ε_rn,π,8,0.0824357057588333
0.2,0.3,0.8,ε_rn,π,9,0.06768904245943627
0.2,0.3,0.8,ε_rn,π,10,0.05466511554931894
0.2,0.3,0.8,ε_rn,π,11,0.043736284417187556
0.2,0.3,0.8,ε_rn,π,12,0.034884644127019644
0.2,0.3,0.8,ε_rn,π,13,0.02783205977791766
0.2,0.3,0.8,ε_rn,π,14,0.022233248089119806
0.2,0.3,0.8,ε_rn,π,15,0.017779183674194336
0.2,0.3,0.8,ε_rn,ygap,0,0.49758709197949075
0.2,0.3,0.8,ε_rn,ygap,1,0.3047528465954574
0.2,0.3,0.8,ε_rn,ygap,2,0.10679954555152299
0.2,0.3,0.8,ε_rn,ygap,3,0.015662236051495783
0.2,0.3,0.8,ε_rn,ygap,4,-0.006472266972061486
0.2,0.3,0.8,ε_rn,ygap,5,-0.003579896444926711
0.2,0.3,0.8,ε_rn,ygap,6,0.002421075760735605
0.2,0.3,0.8,ε_rn,ygap,7,0.005435752556214749
0.2,0.3,0.8,ε_rn,ygap,8,0.005764306201659756
0.2,0.3,0.8,ε_rn,ygap,9,0.004898663213724542
0.2,0.3,0.8,ε_rn,ygap,10,0.0038301880798476216
0.2,0.3,0.8,ε_rn,ygap,11,0.0029409613238179874
0.2,0.3,0.8,ε_rn,ygap,12,0.00228316185715883
0.2,0.3,0.8,ε_rn,ygap,13,0.0018024178062277282
0.2,0.3,0.8,ε_rn,ygap,14,0.0014392008083802651
0.2,0.3,0.8,ε_rn,ygap,15,0.0011544363380243815
0.2,0.3,0.8,ε_ν,i,0,0.1979564525069704
0.2,0.3,0.8,ε_ν,i,1,-0.6052053942339812
0.2,0.3,0.8,ε_ν,i,2,-1.0664359781551966
0.2,0.3,0.8,ε_ν,i,3,-1.0164122202368002
0.2,0.3,0.8,ε_ν,i,4,-0.736786458800475
0.2,0.3,0.8,ε_ν,i,5,-0.45509805252285124
0.2,0.3,0.8,ε_ν,i,6,-0.2560260832104329
0.2,0.3,0.8,ε_ν,i,7,-0.13872650387585428
0.2,0.3,0.8,ε_ν,i,8,-0.07613436721463954
0.2,0.3,0.8,ε_ν,i,9,-0.04370382864337302
0.2,0.3,0.8,ε_ν,i,10,-0.026288987971235758
0.2,0.3,0.8,ε_ν,i,11,-0.01623367842797337
0.2,0.3,0.8,ε_ν,i,12,-0.01005586428909144
0.2,0.3,0.8,ε_ν,i,13,-0.006163485307995653
0.2,0.3,0.8,ε_ν,i,14,-0.0037252814456321913
0.2,0.3,0.8,ε_ν,i,15,-0.002227518079382528
0.2,0.3,0.8,ε_ν,π,0,-0.2178768574156514
0.2,0.3,0.8,ε_ν,π,1,-0.23328281614164248
0.2,0.3,0.8,ε_ν,π,2,-0.16878189722195866
0.2,0.3,0.8,ε_ν,π,3,-0.10084513114589899
0.2,0.3,0.8,ε_ν,π,4,-0.054305751888970924
0.2,0.3,0.8,ε_ν,π,5,-0.028266466958985118
0.2,0.3,0.8,ε_ν,π,6,-0.015173015464733371
0.2,0.3,0.8,ε_ν,π,7,-0.008728087213117802
0.2,0.3,0.8,ε_ν,π,8,-0.005341494143393175
0.2,0.3,0.8,ε_ν,π,9,-0.0033584419972685453
0.2,0.3,0.8,ε_ν,π,10,-0.002103229705090242
0.2,0.3,0.8,ε_ν,π,11,-0.0012930409136054609
0.2,0.3,0.8,ε_ν,π,12,-0.0007797023063268101
0.2,0.3,0.8,ε_ν,π,13,-0.0004641091523555328
0.2,0.3,0.8,ε_ν,π,14,-0.00027499881712754655
0.2,0.3,0.8,ε_ν,π,15,-0.0001632918960645804
0.2,0.3,0.8,ε_ν,ygap,0,-0.07924407513057928
0.2,0.3,0.8,ε_ν,ygap,1,-0.06080710967741687
0.2,0.3,0.8,ε_ν,ygap,2,-0.02997562578726325
0.2,0.3,0.8,ε_ν,ygap,3,-0.010543334516771221
0.2,0.3,0.8,ε_ν,ygap,4,-0.002325026096711307
0.2,0.3,0.8,ε_ν,ygap,5,-7.040706447426602e-5
0.2,0.3,0.8,ε_ν,ygap,6,7.55699838652244e-5
0.2,0.3,0.8,ε_ν,ygap,7,-0.0001454042218103461
0.2,0.3,0.8,ε_ν,ygap,8,-0.00024802053555019284
0.2,0.3,0.8,ε_ν,ygap,9,-0.00022401865065262925
0.2,0.3,0.8,ε_ν,ygap,10,-0.00015467968729617962
0.2,0.3,0.8,ε_ν,ygap,11,-9.161875420693963e-5
0.2,0.3,0.8,ε_ν,ygap,12,-4.988831966878964e-5
0.2,0.3,0.8,ε_ν,ygap,13,-2.6541137668766627e-5
0.2,0.3,0.8,ε_ν,ygap,14,-1.4556587227408729e-5
0.2,0.3,0.8,ε_ν,ygap,15,-8.462110403125201e-6
0.2,0.3,0.8,ε_att,i,0,-7.095252772947805
0.2,0.3,0.8,ε_att,i,1,-14.216807764480793
0.2,0.3,0.8,ε_att,i,2,-16.566517744702054
0.2,0.3,0.8,ε_att,i,3,-15.278584705840458
0.2,0.3,0.8,ε_att,i,4,-12.603440228039556
0.2,0.3,0.8,ε_att,i,5,-9.93475420470682
0.2,0.3,0.8,ε_att,i,6,-7.7627322285306475
0.2,0.3,0.8,ε_att,i,7,-6.108595937283678
0.2,0.3,0.8,ε_att,i,8,-4.852759475228052
0.2,0.3,0.8,ε_att,i,9,-3.87897734064456
0.2,0.3,0.8,ε_att,i,10,-3.1079876446414754
0.2,0.3,0.8,ε_att,i,11,-2.4905048780253014
0.2,0.3,0.8,ε_att,i,12,-1.9943472009009366
0.2,0.3,0.8,ε_att,i,13,-1.5960105356277792
0.2,0.3,0.8,ε_att,i,14,-1.2767843949574162
0.2,0.3,0.8,ε_att,i,15,-1.0212991381616217
0.2,0.3,0.8,ε_att,π,0,-1.284041822214993
0.2,0.3,0.8,ε_att,π,1,-1.4709234589220659
0.2,0.3,0.8,ε_att,π,2,-1.2151673675516366
0.2,0.3,0.8,ε_att,π,3,-0.9044052873537632
0.2,0.3,0.8,ε_att,π,4,-0.666353156586916
0.2,0.3,0.8,ε_att,π,5,-0.506111141985172
0.2,0.3,0.8,ε_att,π,6,-0.3974621563939576
0.2,0.3,0.8,ε_att,π,7,-0.318268031330039
0.2,0.3,0.8,ε_att,π,8,-0.2563743881669902
0.2,0.3,0.8,ε_att,π,9,-0.20629647452322578
0.2,0.3,0.8,ε_att,π,10,-0.165526707171751
0.2,0.3,0.8,ε_att,π,11,-0.13252203347274258
0.2,0.3,0.8,ε_att,π,12,-0.10598753959657352
0.2,0.3,0.8,ε_att,π,13,-0.08474747906468287
0.2,0.3,0.8,ε_att,π,14,-0.06777379271704907
0.2,0.3,0.8,ε_att,π,15,-0.0542105927266609
0.2,0.3,0.8,ε_att,ygap,0,-0.38748185608576047
0.2,0.3,0.8,ε_att,ygap,1,-0.29598157701076167
0.2,0.3,0.8,ε_att,ygap,2,-0.1553948583180912
0.2,0.3,0.8,ε_att,ygap,3,-0.07091354163629601
0.2,0.3,0.8,ε_att,ygap,4,-0.035907437169930494
0.2,0.3,0.8,ε_att,ygap,5,-0.025060237578892704
0.2,0.3,0.8,ε_att,ygap,6,-0.021793479765586606
0.2,0.3,0.8,ε_att,ygap,7,-0.019455672538552585
0.2,0.3,0.8,ε_att,ygap,8,-0.016648984002204912
0.2,0.3,0.8,ε_att,ygap,9,-0.013674410726332532
0.2,0.3,0.8,ε_att,ygap,10,-0.010967706373026371
0.2,0.3,0.8,ε_att,ygap,11,-0.008720252721794951
0.2,0.3,0.8,ε_att,ygap,12,-0.006931731343202303
0.2,0.3,0.8,ε_att,ygap,13,-0.005524796499611597
0.2,0.3,0.8,ε_att,ygap,14,-0.004414376070445287
0.2,0.3,0.8,ε_att,ygap,15,-0.0035318869792316764
0.2,0.3,0.9,ε_rn,i,0,19.274712768292435
0.2,0.3,0.9,ε_rn,i,1,30.517559710635062
0.2,0.3,0.9,ε_rn,i,2,31.410352329274648
0.2,0.3,0.9,ε_rn,i,3,27.04541574515826
0.2,0.3,0.9,ε_rn,i,4,21.56414074528963
0.2,0.3,0.9,ε_rn,i,5,16.800066328539536
0.2,0.3,0.9,ε_rn,i,6,13.129488023366806
0.2,0.3,0.9,ε_rn,i,7,10.373500838900746
0.2,0.3,0.9,ε_rn,i,8,8.269640144732765
0.2,0.3,0.9,ε_rn,i,9,6.621781665596894
0.2,0.3,0.9,ε_rn,i,10,5.307885710325851
0.2,0.3,0.9,ε_rn,i,11,4.252594394446253
0.2,0.3,0.9,ε_rn,i,12,3.4044325517631244
0.2,0.3,0.9,ε_rn,i,13,2.723937215952035
0.2,0.3,0.9,ε_rn,i,14,2.178940825719822
0.2,0.3,0.9,ε_rn,i,15,1.7429202925014364
0.2,0.3,0.9,ε_rn,π,0,1.1224029978268586
0.2,0.3,0.9,ε_rn,π,1,1.1000579400316652
0.2,0.3,0.9,ε_rn,π,2,0.7288118136673213
0.2,0.3,0.9,ε_rn,π,3,0.4149057341228748
0.2,0.3,0.9,ε_rn,π,4,0.2375835099762917
0.2,0.3,0.9,ε_rn,π,5,0.15581799466533378
0.2,0.3,0.9,ε_rn,π,6,0.1192775726431318
0.2,0.3,0.9,ε_rn,π,7,0.098594684197015
0.2,0.3,0.9,ε_rn,π,8,0.0822639804462897
0.2,0.3,0.9,ε_rn,π,9,0.06758960017017153
0.2,0.3,0.9,ε_rn,π,10,0.054647546382854226
0.2,0.3,0.9,ε_rn,π,11,0.04376258865417829
0.2,0.3,0.9,ε_rn,π,12,0.03492207710533885
0.2,0.3,0.9,ε_rn,π,13,0.027864825662474457
0.2,0.3,0.9,ε_rn,π,14,0.022257617598137647
0.2,0.3,0.9,ε_rn,π,15,0.01779655607971394
0.2,0.3,0.9,ε_rn,ygap,0,0.49242066983261296
0.2,0.3,0.9,ε_rn,ygap,1,0.3025597206549025
0.2,0.3,0.9,ε_rn,ygap,2,0.10768228648425388
0.2,0.3,0.9,ε_rn,ygap,3,0.017283019066479038
0.2,0.3,0.9,ε_rn,ygap,4,-0.0054559651885965205
0.2,0.3,0.9,ε_rn,ygap,5,-0.0032848243145250956
0.2,0.3,0.9,ε_rn,ygap,6,0.002343007034925141
0.2,0.3,0.9,ε_rn,ygap,7,0.0052833828688502536
0.2,0.3,0.9,ε_rn,ygap,8,0.005663548913232353
0.2,0.3,0.9,ε_rn,ygap,9,0.004860694909896333
0.2,0.3,0.9,ε_rn,ygap,10,0.0038280259110743025
0.2,0.3,0.9,ε_rn,ygap,11,0.002950201097227453
0.2,0.3,0.9,ε_rn,ygap,12,0.002291834063162844
0.2,0.3,0.9,ε_rn,ygap,13,0.001807553838272288
0.2,0.3,0.9,ε_rn,ygap,14,0.0014415844139312665
0.2,0.3,0.9,ε_rn,ygap,15,0.0011554518216265678
0.2,0.3,0.9,ε_ν,i,0,0.45678582592227335
0.2,0.3,0.9,ε_ν,i,1,-0.48290198834705594
0.2,0.3,0.9,ε_ν,i,2,-1.0233439734837042
0.2,0.3,0.9,ε_ν,i,3,-0.9935714851918211
0.2,0.3,0.9,ε_ν,i,4,-0.7178817467840232
0.2,0.3,0.9,ε_ν,i,5,-0.439545238993453
0.2,0.3,0.9,ε_ν,i,6,-0.24472032396693813
0.2,0.3,0.9,ε_ν,i,7,-0.13127494031336895
0.2,0.3,0.9,ε_ν,i,8,-0.07149694017402383
0.2,0.3,0.9,ε_ν,i,9,-0.0408946205131494
0.2,0.3,0.9,ε_ν,i,10,-0.024605520528663678
0.2,0.3,0.9,ε_ν,i,11,-0.015230575168003116
0.2,0.3,0.9,ε_ν,i,12,-0.00946131016793629
0.2,0.3,0.9,ε_ν,i,13,-0.005812519349003395
0.2,0.3,0.9,ε_ν,i,14,-0.0035181695452477435
0.2,0.3,0.9,ε_ν,i,15,-0.002104738874383471
0.2,0.3,0.9,ε_ν,π,0,-0.22118675385618938
0.2,0.3,0.9,ε_ν,π,1,-0.23514293158553015
0.2,0.3,0.9,ε_ν,π,2,-0.1684216455947666
0.2,0.3,0.9,ε_ν,π,3,-0.0993144021434973
0.2,0.3,0.9,ε_ν,π,4,-0.05260476050672362
0.2,0.3,0.9,ε_ν,π,5,-0.026875816670205693
0.2,0.3,0.9,ε_ν,π,6,-0.014195759765910228
0.2,0.3,0.9,ε_ν,π,7,-0.00810090601750168
0.2,0.3,0.9,ε_ν,π,8,-0.004961952035996965
0.2,0.3,0.9,ε_ν,π,9,-0.0031371616023559345
0.2,0.3,0.9,ε_ν,π,10,-0.0019766372309896535
0.2,0.3,0.9,ε_ν,π,11,-0.001220729518973979
0.2,0.3,0.9,ε_ν,π,12,-0.0007378542176789862
0.2,0.3,0.9,ε_ν,π,13,-0.0004393792496739235
0.2,0.3,0.9,ε_ν,π,14,-0.0002600922921402545
0.2,0.3,0.9,ε_ν,π,15,-0.0001541982404365349
0.2,0.3,0.9,ε_ν,ygap,0,-0.08184171801448863
0.2,0.3,0.9,ε_ν,ygap,1,-0.06204671960991151
0.2,0.3,0.9,ε_ν,ygap,2,-0.030014746027883656
0.2,0.3,0.9,ε_ν,ygap,3,-0.010188541392549233
0.2,0.3,0.9,ε_ν,ygap,4,-0.001989847309615041
0.2,0.3,0.9,ε_ν,ygap,5,0.00014785660506303733
0.2,0.3,0.9,ε_ν,ygap,6,0.00019660906554657412
0.2,0.3,0.9,ε_ν,ygap,7,-8.414891101413859e-5
0.2,0.3,0.9,ε_ν,ygap,8,-0.00021895927987646593
0.2,0.3,0.9,ε_ν,ygap,9,-0.00021087769134104178
0.2,0.3,0.9,ε_ν,ygap,10,-0.00014880404294927025
0.2,0.3,0.9,ε_ν,ygap,11,-8.879292631193727e-5
0.2,0.3,0.9,ε_ν,ygap,12,-4.827912940293582e-5
0.2,0.3,0.9,ε_ν,ygap,13,-2.546279281285207e-5
0.2,0.3,0.9,ε_ν,ygap,14,-1.3789376154305574e-5
0.2,0.3,0.9,ε_ν,ygap,15,-7.929845897081705e-6
0.2,0.3,0.9,ε_att,i,0,-6.610556298192817
0.2,0.3,0.9,ε_att,i,1,-14.045266399655926
0.2,0.3,0.9,ε_att,i,2,-16.520344583014037
0.2,0.3,0.9,ε_att,i,3,-15.235213132306717
0.2,0.3,0.9,ε_att,i,4,-12.546898987955238
0.2,0.3,0.9,ε_att,i,5,-9.875940472573557
0.2,0.3,0.9,ε_att,i,6,-7.709387367266407
0.2,0.3,0.9,ε_att,i,7,-6.063062827232238
0.2,0.3,0.9,ε_att,i,8,-4.814946834607317
0.2,0.3,0.9,ε_att,i,9,-3.848101622159619
0.2,0.3,0.9,ε_att,i,10,-3.0830987337025433
